"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Tripura","South Tripura","2022-09-10","2022","09","20.6836246695","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-12","2022","09","20.4973101255","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-13","2022","09","20.2381260537","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-14","2022","09","20.178035692","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-15","2022","09","19.4783168362","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-16","2022","09","18.5173913519","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-17","2022","09","17.5879647436","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-19","2022","09","20.7059811394","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-18","2022","09","20.7580851176","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-20","2022","09","19.7424162045","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-21","2022","09","18.3693893249","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-22","2022","09","17.1179926441","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-23","2022","09","16.8570859157","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-25","2022","09","16.20209673","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-24","2022","09","16.4115250019","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-27","2022","09","19.3218208242","NRSC VIC MODEL"
"Tripura","South Tripura","2022-09-26","2022","09","15.6546652487","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-01","2022","09","25.7391056316","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-02","2022","09","25.9305461595","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-03","2022","09","26.552005854","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-04","2022","09","26.9342369316","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-05","2022","09","25.6739679249","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-06","2022","09","26.3256824629","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-07","2022","09","24.9929072495","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-08","2022","09","24.2117908709","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-11","2022","09","27.9987271007","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-09","2022","09","22.7349751895","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-10","2022","09","26.550297857","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-12","2022","09","28.0004373244","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-13","2022","09","27.925040943","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-14","2022","09","27.6694727261","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-15","2022","09","26.9007844102","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-16","2022","09","25.4663264031","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-17","2022","09","24.2819903752","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-19","2022","09","26.125979936","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-18","2022","09","22.8825927687","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-20","2022","09","25.4416459691","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-21","2022","09","24.3692567935","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-22","2022","09","23.0253809097","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-23","2022","09","22.4261645513","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-25","2022","09","23.2780114838","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-24","2022","09","21.6303938131","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-27","2022","09","24.8143279886","NRSC VIC MODEL"
"Tripura","Unakoti","2022-09-26","2022","09","22.2269219133","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-01","2022","09","16.3847193744","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-02","2022","09","16.8436143017","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-03","2022","09","17.298456896","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-04","2022","09","19.6764781234","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-05","2022","09","20.3703744311","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-06","2022","09","19.5397019481","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-07","2022","09","18.820756416","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-08","2022","09","19.1243366891","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-11","2022","09","21.1105901199","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-09","2022","09","18.5961823119","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-10","2022","09","21.0982846685","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-12","2022","09","20.307862172","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-13","2022","09","20.1544229525","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-14","2022","09","21.9271044126","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-15","2022","09","22.2915128302","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-16","2022","09","22.2037707456","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-17","2022","09","21.0707159612","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-19","2022","09","21.8935969302","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-18","2022","09","20.1314094372","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-20","2022","09","20.7407167991","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-21","2022","09","19.2310606898","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-22","2022","09","18.1702764302","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-23","2022","09","20.0984250928","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-25","2022","09","20.1420726842","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-24","2022","09","20.0063518629","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-27","2022","09","19.1367775431","NRSC VIC MODEL"
"Tripura","West Tripura","2022-09-26","2022","09","19.058385034","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-01","2022","09","16.237967808","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-02","2022","09","19.2278228862","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-03","2022","09","19.5920485899","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-04","2022","09","18.5357048507","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-05","2022","09","17.6418581378","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-06","2022","09","16.8779018002","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-07","2022","09","16.2052265137","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-08","2022","09","15.574534494","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-10","2022","09","14.6620218373","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-11","2022","09","14.3422621107","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-09","2022","09","15.0204524435","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-13","2022","09","13.5530094202","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-12","2022","09","13.909010751","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-14","2022","09","14.0096099067","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-15","2022","09","19.6788215252","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-16","2022","09","19.0564262416","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-17","2022","09","18.0500284419","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-18","2022","09","17.8530359749","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-19","2022","09","17.4347480693","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-20","2022","09","17.0684554988","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-21","2022","09","20.2989049137","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-22","2022","09","25.4942592828","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-24","2022","09","22.3005639403","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-23","2022","09","23.3548602598","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-25","2022","09","22.7972178258","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-26","2022","09","21.2317608234","NRSC VIC MODEL"
"Uttar Pradesh","Agra","2022-09-27","2022","09","20.0869472918","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-01","2022","09","17.7002939831","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-02","2022","09","17.7162841035","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-03","2022","09","17.3498472548","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-04","2022","09","16.7934213751","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-05","2022","09","16.2779029167","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-06","2022","09","15.7958050609","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-07","2022","09","15.3413719722","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-08","2022","09","14.9464498137","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-10","2022","09","15.0192206121","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-11","2022","09","15.1921065009","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-09","2022","09","14.5856718603","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-13","2022","09","14.369866899","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-12","2022","09","14.7408615544","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-14","2022","09","14.113583784","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-15","2022","09","14.1787946864","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-16","2022","09","16.0792648452","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-17","2022","09","18.1484298335","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-18","2022","09","17.1743314034","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-19","2022","09","17.9407231204","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-20","2022","09","17.9761826029","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-21","2022","09","19.8812247647","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-22","2022","09","26.512700933","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-24","2022","09","25.7421840038","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-23","2022","09","27.8459996742","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-25","2022","09","24.5434430512","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-26","2022","09","22.8984904869","NRSC VIC MODEL"
"Uttar Pradesh","Aligarh","2022-09-27","2022","09","21.8846750573","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-01","2022","09","26.1905374471","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-02","2022","09","26.7515249802","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-03","2022","09","26.1922647544","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-04","2022","09","24.1111028547","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-06","2022","09","21.2180650731","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-07","2022","09","19.931805231","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-05","2022","09","22.6074506874","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-08","2022","09","19.5181273439","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-09","2022","09","19.3355866784","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-10","2022","09","19.3253724985","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-11","2022","09","18.5199284097","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-12","2022","09","17.9776084707","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-15","2022","09","29.4088104299","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-13","2022","09","19.7167358434","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-14","2022","09","23.7985439544","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-16","2022","09","29.3088470448","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-17","2022","09","29.0139806888","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-18","2022","09","28.3967998176","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-19","2022","09","26.4123305815","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-21","2022","09","27.2214204368","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-20","2022","09","26.2542039744","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-23","2022","09","26.0254057275","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-24","2022","09","25.7878760957","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-22","2022","09","27.2522021908","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-25","2022","09","24.170483801","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-26","2022","09","24.5259290343","NRSC VIC MODEL"
"Uttar Pradesh","Ambedkar Nagar","2022-09-27","2022","09","22.7199356332","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-01","2022","09","24.1591806664","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-02","2022","09","26.11324208","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-03","2022","09","24.1754921395","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-04","2022","09","23.2761388471","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-05","2022","09","22.4940102853","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-06","2022","09","21.6020822091","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-07","2022","09","20.814472356","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-08","2022","09","20.1109589792","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-10","2022","09","21.3949193592","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-11","2022","09","20.7212269782","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-09","2022","09","22.1826613848","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-13","2022","09","20.685234935","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-12","2022","09","20.1171223702","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-14","2022","09","25.5704983921","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-15","2022","09","28.132298482","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-16","2022","09","28.5622738552","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-17","2022","09","27.1216626855","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-18","2022","09","25.7501648175","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-19","2022","09","24.6376971636","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-20","2022","09","23.7972784114","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-21","2022","09","25.5811944288","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-22","2022","09","24.983192097","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-24","2022","09","24.4534824922","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-23","2022","09","23.9823514195","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-25","2022","09","23.8791777662","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-26","2022","09","24.6043292195","NRSC VIC MODEL"
"Uttar Pradesh","Amethi","2022-09-27","2022","09","23.458009898","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-01","2022","09","17.0890728556","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-02","2022","09","17.8051719667","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-03","2022","09","17.0493779835","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-04","2022","09","16.1859951458","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-05","2022","09","15.4024520637","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-06","2022","09","14.6799198785","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-07","2022","09","13.9864097945","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-08","2022","09","13.3398043997","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-09","2022","09","12.7766632374","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-10","2022","09","12.8354935501","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-11","2022","09","12.2740483488","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-13","2022","09","11.6173111223","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-12","2022","09","11.7398901696","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-14","2022","09","11.2894787717","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-15","2022","09","11.1103901524","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-16","2022","09","14.381127728","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-17","2022","09","15.0081650306","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-18","2022","09","16.5678897884","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-19","2022","09","15.7010698363","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-21","2022","09","15.0590700438","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-20","2022","09","15.0351477094","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-23","2022","09","22.5129795372","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-24","2022","09","23.6693073525","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-22","2022","09","19.4590776244","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-25","2022","09","24.7722876455","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-26","2022","09","21.9655988262","NRSC VIC MODEL"
"Uttar Pradesh","Amroha","2022-09-27","2022","09","20.4746270797","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-01","2022","09","18.9493443027","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-02","2022","09","20.9637676671","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-03","2022","09","20.6088900717","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-04","2022","09","19.6585891112","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-05","2022","09","18.5150910962","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-06","2022","09","17.4519139039","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-07","2022","09","16.5169152168","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-08","2022","09","15.7069804372","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-10","2022","09","14.3579373944","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-11","2022","09","13.761129242","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-09","2022","09","14.9843864941","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-13","2022","09","13.8843217429","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-12","2022","09","13.2489504827","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-14","2022","09","15.404464933","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-15","2022","09","21.6243075905","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-16","2022","09","22.5171794258","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-17","2022","09","21.2663360809","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-18","2022","09","20.5476221752","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-19","2022","09","19.460402706","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-20","2022","09","18.5339358613","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-21","2022","09","21.1795793767","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-22","2022","09","29.3767635448","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-24","2022","09","25.4915541048","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-23","2022","09","27.8087205254","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-25","2022","09","24.874922351","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-26","2022","09","23.3681395769","NRSC VIC MODEL"
"Uttar Pradesh","Auraiya","2022-09-27","2022","09","21.959006866","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2022-09-01","2022","09","25.2378479881","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2022-09-02","2022","09","27.9193453431","NRSC VIC MODEL"
"Uttar Pradesh","Ayodhya","2022-09-03","2022","09","25.8964596608","NRSC VIC MODEL"
